Unnamed: 0,trajectory_id,htpmd_version,s3_bucket,s3_prefix,conductivity,li_diffusivity,tfsi_diffusivity,poly_diffusivity,mol_smiles,poly_smiles,transference_number,molarity
426,454,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413610163-0,0.000218301,3.05E-08,6.33E-08,4.74E-08,CC(CCN(C)CCOCCOC(=O)[Au])O[Cu],COC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(=O)OC(C)CCN(C)CCOCCOC(C)=O,0.278124609,1.45967587
375,403,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-13127883-0,0.000216413,4.06E-08,5.75E-08,4.32E-08,C#CCOCCN(CCO[Cu])CCOC(=O)[Au],C#CCOCCN(CCOC)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(=O)OCCN(CCOCC#C)CCOC(C)=O,0.317548354,1.361156349
463,491,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413612824-0,0.000215996,2.76E-08,7.74E-08,5.08E-08,CC(CO[Cu])N(C)CCOCCOC(=O)[Au],COCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(=O)OCC(C)N(C)CCOCCOC(C)=O,0.103648837,1.449072744
1150,1180,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-428454780-0,0.000215296,2.47E-08,3.99E-08,2.36E-08,O=C([Au])NCCNCCNCCN[Cu],CNCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(=O)NCCNCCNCCNC(C)=O,0.254548569,1.462910023
7857,7892,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-485130526-0,0.000211397,3.19E-08,5.97E-08,3.21E-08,C=CCCCCCN(CCN[Cu])CCNC(=O)[Au],C=CCCCCCN(CCNC)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(=O)NCCN(CCCCCC=C)CCNC(C)=O,0.134719673,1.44962697
421,449,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413609677-0,0.00020995,4.92E-08,8.13E-08,5.88E-08,COCCN(CCOC(=O)[Au])CC(C)O[Cu],COCCN(CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(=O)OC(C)CN(CCOC)CCOC(C)=O)CC(C)OC,0.250976576,1.427579139
1236,1266,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-976488023-0,0.000209859,8.05E-08,8.70E-08,8.70E-08,O=C([Au])OCCSCCCCCCCO[Cu],COCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(=O)OCCCCCCCSCCOC(C)=O,0.11570249,1.451487261
188,216,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119508964-0,0.00020972,1.78E-08,4.92E-08,1.87E-08,O=C(COCCOC(=O)[Au])NCCO[Cu],COCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(=O)OCCNC(=O)COCCOC(C)=O,0.165196856,1.43598505
194,222,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119509549-0,0.000209675,3.72E-08,4.40E-08,3.38E-08,O=C(COCCN[Cu])NCCCCOC(=O)[Au],CNCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(=O)NCCOCC(=O)NCCCCOC(C)=O,0.339666177,1.46524947
1102,1132,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413670091-0,0.000209351,3.01E-08,6.51E-08,3.76E-08,O=C([Au])NCCN(CCF)CCO[Cu],COCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(=O)OCCN(CCF)CCNC(C)=O,0.230671353,1.480294325
1168,1198,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-482402473-0,0.000207377,4.22E-08,6.74E-08,5.77E-08,CN(CCCO[Cu])CCCOC(=O)[Au],COCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(=O)OCCCN(C)CCCOC(C)=O,0.273231742,1.487318645
1198,1228,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-538226084-0,0.000205094,2.78E-08,7.40E-08,4.51E-08,CC(COCCOCCOC(=O)[Au])O[Cu],COC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(=O)OC(C)COCCOCCOC(C)=O,0.041309976,1.428310252
496,524,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413618344-0,0.000205069,4.49E-08,5.76E-08,5.07E-08,CC(CNCCCOCCOC(=O)[Au])O[Cu],COC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(=O)OC(C)CNCCCOCCOC(C)=O,0.32583379,1.439340492
1162,1192,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-478223983-0,0.000205065,3.01E-08,5.22E-08,4.43E-08,O=C([Au])OCCNCCOCCO[Cu],COCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(=O)OCCOCCNCCOC(C)=O,0.264926672,1.438557318
411,439,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-13130233-0,0.000204787,3.24E-08,5.12E-08,5.08E-08,N#CCN(CCOCCO[Cu])CCOC(=O)[Au],COCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(=O)OCCOCCN(CC#N)CCOC(C)=O,0.301498853,1.375517029
415,443,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-246166163-0,0.000204412,4.62E-08,7.75E-08,6.13E-08,O=C([Au])OCCCCNCCCCO[Cu],COCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(=O)OCCCCNCCCCOC(C)=O,0.291673862,1.449339301
1201,1231,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-538226716-0,0.000204276,3.81E-08,3.56E-08,3.44E-08,O=C([Au])NCCCOCCOCCCN[Cu],CNCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(=O)NCCCOCCOCCCNC(C)=O,0.496341876,1.453503076
362,390,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413599047-0,0.000204105,3.49E-08,7.19E-08,5.40E-08,CCC(CNCCOCCOC(=O)[Au])O[Cu],CCC(CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(=O)OC(CC)CNCCOCCOC(C)=O)OC,0.239899665,1.449072744
175,203,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119507424-0,0.000203234,3.11E-08,5.74E-08,4.73E-08,O=C([Au])OCCOCCOC(=O)CO[Cu],COCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(=O)OCC(=O)OCCOCCOC(C)=O,0.25608308,1.428637064
481,509,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-246209194-0,0.000202907,3.63E-08,9.49E-08,4.29E-08,CCSCCN(CCO[Cu])CCOC(=O)[Au],CCSCCN(CCOC)CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(C)=O)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC)CCSCC,-0.086974467,1.489247277
196,224,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119509642-0,0.000202651,2.04E-08,5.53E-08,2.96E-08,CS(=O)CCN(CCO[Cu])CCOC(=O)[Au],COCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O)CCS(C)=O,0.219672425,1.47606914
1115,1145,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413690269-0,0.000202289,3.65E-08,6.84E-08,5.16E-08,CC(CNCCOCCCO[Cu])OC(=O)[Au],COCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(=O)OCCCOCCNCC(C)OC(C)=O,0.336208026,1.439340492
227,255,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119514606-0,0.000201541,2.60E-08,3.00E-08,2.55E-08,CN(CCNC(=O)[Au])CCOCCN[Cu],CNCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(=O)NCCOCCN(C)CCNC(C)=O,0.330107243,1.450573058
6897,6932,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413651343-0,0.00019606,5.70E-08,9.72E-08,4.78E-08,CCOCCC(CNC(C)CO[Cu])OC(=O)[Au],CCOCCC(CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC(=O)OC(CCOCC)CNC(C)COC)OC(C)=O,0.038287541,1.336078708
130,158,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119504160-0,0.000195406,4.13E-08,4.83E-08,4.87E-08,CN(CCO[Cu])CCOCCOC(=O)[Au],COCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(=O)OCCN(C)CCOCCOC(C)=O,0.421808562,1.435654868
516,544,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413619908-0,0.000194632,3.21E-08,6.66E-08,5.13E-08,CCOCCN(CCCOC(=O)[Au])CCO[Cu],CCOCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(=O)OCCN(CCCOC(C)=O)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOCC)CCOC,0.193885412,1.491995073
4464,4499,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1119524230-0,0.000193831,3.57E-08,4.56E-08,1.65E-08,O=C([Au])OCC(N[Cu])C(=O)NCCOCCF,CNC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(C)=O)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF)C(=O)NCCOCCF,0.307144389,1.458516332
6071,6106,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-370724044-0,0.000192976,3.22E-08,5.69E-08,4.69E-08,C=C(CO[Cu])COC(=O)[Au],C=C(COC)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(=O)OCC(=C)COC(C)=O,0.303601997,1.390432269
371,399,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-13127756-0,0.000191397,3.94E-08,4.89E-08,5.41E-08,C#CCN(CCOCCO[Cu])CCOC(=O)[Au],C#CCN(CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC(=O)OCCN(CC#C)CCOCCOC)CCOC(C)=O,0.403756542,1.381826833
1175,1205,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-482404153-0,0.000191272,3.14E-08,6.54E-08,4.54E-08,CC(COCCOC(=O)[Au])OCCO[Cu],COCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(=O)OCCOC(C)COCCOC(C)=O,0.196948314,1.428310252
358,386,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413598714-0,0.000190913,3.15E-08,4.90E-08,4.42E-08,CC(CN(C)CCOCCO[Cu])OC(=O)[Au],COCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(=O)OCCOCCN(C)CC(C)OC(C)=O,0.329391877,1.449072744
780,808,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-33213028-0,0.000190043,3.40E-08,5.56E-08,3.87E-08,N#CCCN(CCCOC(=O)[Au])CCO[Cu],COCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(=O)OCCN(CCC#N)CCCOC(C)=O,0.30586609,1.470655712
